keyword       ,clientTimeList ,serverTime ,totalTime ,resultLength ,counter
F12157#F9470  ,          1575 ,    792319 ,   793896 ,          27 ,     36
F63240#F53912 ,            50 ,    891884 ,   891937 ,           0 ,      0
F49574#F3220  ,           241 ,    842313 ,   842556 ,           5 ,      4
F2036#F53240  ,           551 ,    979095 ,   979648 ,           9 ,     11
F1155#F34241  ,           462 ,    867506 ,   867971 ,           4 ,      9
F12949#F55690 ,           232 ,    802853 ,   803086 ,           3 ,      4
F3660#F40341  ,          1238 ,    789824 ,   791065 ,          21 ,     28
F58759#F21440 ,            94 ,    789364 ,   789460 ,           1 ,      1
F14960#F23    ,          1411 ,    889336 ,   890750 ,          19 ,     32
F47727#F51767 ,           145 ,    831059 ,   831206 ,           1 ,      2
F3080#F56315  ,            52 ,    958259 ,   958313 ,           0 ,      0
F52891#F37586 ,           574 ,    821363 ,   821940 ,          10 ,     12
F54789#F12464 ,           139 ,    798794 ,   798936 ,           3 ,      2
F27761#F5391  ,          1246 ,    795410 ,   796659 ,          24 ,     28
F29460#F59267 ,           134 ,    791083 ,   791219 ,           1 ,      2
F37683#F46930 ,           143 ,    881932 ,   882077 ,           1 ,      2
F42738#F15606 ,           280 ,    832838 ,   833120 ,           5 ,      5
F25665#F50913 ,            52 ,    945081 ,   945135 ,           0 ,      0
F42078#F26301 ,           470 ,    897353 ,   897825 ,           7 ,      9
F20895#F40665 ,           592 ,    849063 ,   849658 ,          10 ,     12
F43961#F25464 ,           516 ,    813294 ,   813813 ,           6 ,     10
F36023#F14662 ,            55 ,    792818 ,   792875 ,           1 ,      0
F39416#F43760 ,           694 ,    871132 ,   871829 ,          11 ,     15
F11195#F25066 ,          1601 ,    806393 ,   807996 ,          27 ,     36
F16198#F31935 ,            51 ,    856564 ,   856617 ,           0 ,      0
F31919#F44008 ,           541 ,    885176 ,   885719 ,           6 ,     11
F28691#F27288 ,           518 ,    807199 ,   807719 ,           8 ,     11
F43355#F5469  ,           565 ,    798862 ,   799429 ,           7 ,     12
F34279#F23451 ,           308 ,    791309 ,   791619 ,           7 ,      6
F37091#F39095 ,           350 ,    853429 ,   853782 ,           7 ,      7
F20338#F49958 ,           361 ,    830957 ,   831322 ,           3 ,      4
F1341#F6020   ,           224 ,    829061 ,   829288 ,           5 ,      4
F57213#F17924 ,           142 ,    930754 ,   930898 ,           3 ,      2
F61243#F45195 ,            52 ,    814909 ,   814964 ,           1 ,      0
F1872#F2130   ,          2397 ,    829186 ,   831586 ,          32 ,     53
F13194#F62465 ,            53 ,    836262 ,   836318 ,           0 ,      0
F19378#F14757 ,          1699 ,    838160 ,   839861 ,          24 ,     37
F37677#F49348 ,           142 ,    896868 ,   897012 ,           3 ,      2
F56306#F5467  ,           101 ,    841610 ,   841714 ,           1 ,      1
F46450#F6343  ,           628 ,    974915 ,   975546 ,          11 ,     12
F17341#F34330 ,           320 ,    850594 ,   850916 ,           5 ,      6
F5152#F39658  ,           235 ,    833656 ,   833893 ,           5 ,      4
F62174#F28173 ,           141 ,    826728 ,   826872 ,           0 ,      2
F27648#F38839 ,           640 ,    829262 ,   829904 ,           5 ,     13
F63047#F55431 ,            51 ,    897366 ,   897419 ,           0 ,      0
F56144#F22333 ,           223 ,    812593 ,   812818 ,           5 ,      4
F48125#F13461 ,           603 ,    944082 ,   944687 ,           5 ,     13
F29614#F4444  ,           745 ,    826318 ,   827065 ,          11 ,     16
F11734#F50608 ,           138 ,    826657 ,   826798 ,           3 ,      2
F59227#F42464 ,            57 ,    828917 ,   828976 ,           0 ,      0
F7095#F50327  ,           367 ,    828019 ,   828389 ,           5 ,      7
F10072#F55748 ,           234 ,    912756 ,   912992 ,           0 ,      4
F20800#F13039 ,          1595 ,    798761 ,   800359 ,          23 ,     36
F640#F31799   ,           262 ,    934675 ,   934939 ,           3 ,      5
F41898#F43475 ,           322 ,    844422 ,   844746 ,           4 ,      6
F10158#F11280 ,           824 ,    814997 ,   815832 ,          13 ,     18
F12745#F48039 ,          1158 ,    807555 ,   808715 ,          14 ,     26
F909#F5728    ,           908 ,    811882 ,   812792 ,          18 ,     20
F14274#F8153  ,          1831 ,    890491 ,   892325 ,          25 ,     42
F37435#F39570 ,           403 ,    793880 ,   794285 ,           3 ,      8
F21493#F47634 ,           228 ,    908061 ,   908292 ,           3 ,      4
F34658#F50878 ,           198 ,    837752 ,   837952 ,           1 ,      3
F63403#F63245 ,            51 ,    801692 ,   801746 ,           0 ,      0
F50937#F22308 ,            97 ,    790274 ,   790374 ,           1 ,      1
F2403#F14277  ,          2019 ,    797755 ,   799776 ,          26 ,     46
F569#F25862   ,           307 ,    877108 ,   877418 ,           7 ,      6
F7305#F48320  ,           349 ,    794786 ,   795138 ,           6 ,      7
F39300#F16648 ,           268 ,    880592 ,   880862 ,           5 ,      5
F11864#F20589 ,          2057 ,    868490 ,   870549 ,          30 ,     46
F1694#F29137  ,           661 ,    806569 ,   807232 ,           9 ,     14
F9212#F3064   ,          1368 ,    801166 ,   802536 ,          25 ,     31
F54373#F56110 ,            95 ,    793999 ,   794096 ,           0 ,      1
F21174#F35947 ,            50 ,    865024 ,   865076 ,           0 ,      0
F58280#F10695 ,            96 ,    803081 ,   803180 ,           1 ,      1
F4885#F46546  ,           648 ,    855374 ,   856024 ,           5 ,     14
F9611#F52960  ,           450 ,    894631 ,   895083 ,           8 ,      9
F48479#F57651 ,           138 ,    806839 ,   806979 ,           2 ,      2
F14287#F11703 ,          2232 ,    802518 ,   804752 ,          31 ,     51
F24895#F26133 ,            53 ,    794413 ,   794468 ,           1 ,      0
F57550#F5081  ,            53 ,    870698 ,   870753 ,           1 ,      0
F17264#F44837 ,           836 ,    816992 ,   817832 ,           7 ,     10
F41927#F49757 ,           606 ,    838627 ,   839235 ,           6 ,     13
F29958#F36692 ,            52 ,    932984 ,   933039 ,           1 ,      0
F45113#F54731 ,           354 ,    825706 ,   826063 ,           4 ,      7
F23067#F12715 ,           480 ,    804823 ,   805306 ,           6 ,     10
F35223#F58639 ,            50 ,    798466 ,   798517 ,           0 ,      0
F21238#F13412 ,           609 ,    794306 ,   794917 ,           8 ,     13
F3664#F57820  ,            94 ,    878825 ,   878922 ,           2 ,      1
F18030#F57602 ,            51 ,    812238 ,   812291 ,           0 ,      0
F18241#F35968 ,            53 ,    935032 ,   935087 ,           1 ,      0
F29553#F36140 ,            52 ,    811387 ,   811441 ,           1 ,      0
F32196#F4304  ,           399 ,    802947 ,   803348 ,           8 ,      8
F61576#F33254 ,            52 ,    796153 ,   796207 ,           0 ,      0
F33067#F38542 ,           394 ,    808752 ,   809148 ,           4 ,      8
F18047#F60397 ,           190 ,    897641 ,   897833 ,           4 ,      3
F31760#F59585 ,            53 ,    842052 ,   842108 ,           0 ,      0
F45647#F12786 ,           239 ,    975695 ,   975937 ,           5 ,      4
F22779#F46856 ,           461 ,    851271 ,   851734 ,           6 ,      9
F14634#F29901 ,           592 ,    835881 ,   836475 ,           9 ,     12
F38700#F56258 ,            53 ,    828840 ,   828895 ,           0 ,      0
F54205#F21618 ,           239 ,    827516 ,   827757 ,           3 ,      4
F3302#F38005  ,          1702 ,    905230 ,   906935 ,          37 ,     37
F26537#F16897 ,           610 ,    796482 ,   797094 ,          13 ,     13
F33635#F7374  ,            49 ,    921705 ,   921757 ,           1 ,      0
F4613#F17836  ,           183 ,    828283 ,   828468 ,           4 ,      3
F20703#F36067 ,            53 ,    802204 ,   802259 ,           1 ,      0
F41096#F27225 ,           813 ,    793801 ,   794616 ,          10 ,     18
F59348#F51774 ,            51 ,    790631 ,   790685 ,           1 ,      0
F42533#F24546 ,           309 ,    877825 ,   878137 ,           6 ,      6
F25332#F38793 ,          1114 ,    834802 ,   835919 ,          20 ,     24
F25812#F4514  ,            52 ,    909695 ,   909749 ,           1 ,      0
F54716#F24249 ,           185 ,    849662 ,   849850 ,           2 ,      3
F62779#F58458 ,            52 ,    805649 ,   805703 ,           0 ,      0
F26536#F7657  ,          1286 ,    799288 ,   800576 ,          27 ,     29
F48318#F33649 ,            51 ,    801213 ,   801265 ,           0 ,      0
F29623#F35042 ,            98 ,    882859 ,   882960 ,           2 ,      1
F59465#F57679 ,            55 ,    811799 ,   811856 ,           0 ,      0
F28270#F34599 ,           224 ,    871865 ,   872092 ,           4 ,      4
F32785#F29233 ,           144 ,    892694 ,   892841 ,           1 ,      2
F27954#F38573 ,           269 ,    813180 ,   813451 ,           5 ,      5
F23124#F33634 ,            49 ,    800174 ,   800226 ,           0 ,      0
F62835#F39995 ,            51 ,    798427 ,   798481 ,           0 ,      0
F63193#F40480 ,            53 ,    878489 ,   878544 ,           1 ,      0
F27999#F40268 ,           478 ,    838172 ,   838653 ,           3 ,      8
F62864#F46843 ,            53 ,    871788 ,   871844 ,           0 ,      0
F31868#F59533 ,            56 ,    958803 ,   958861 ,           1 ,      0
F41573#F10984 ,           328 ,    849304 ,   849634 ,           4 ,      6
F10303#F20727 ,          1520 ,    840646 ,   842168 ,          14 ,     33
F61227#F50444 ,           153 ,    834623 ,   834779 ,           2 ,      2
F57925#F49442 ,           365 ,    833085 ,   833453 ,           4 ,      7
F59345#F24299 ,            55 ,    892124 ,   892181 ,           1 ,      0
F43945#F9042  ,            54 ,    815136 ,   815192 ,           1 ,      0
F39518#F12015 ,           700 ,    939778 ,   940480 ,           6 ,     15
F29445#F5335  ,            52 ,    816195 ,   816249 ,           0 ,      0
F60895#F59838 ,            51 ,    802005 ,   802059 ,           0 ,      0
F26251#F42292 ,          1034 ,    796291 ,   797328 ,          11 ,     23
F13465#F15076 ,          1288 ,    798847 ,   800138 ,          24 ,     29
F1293#F30111  ,          1211 ,    894047 ,   895261 ,          21 ,     27
F658#F58451   ,            51 ,    813650 ,   813704 ,           1 ,      0
F25451#F34615 ,           312 ,    945721 ,   946035 ,           2 ,      6
F25750#F35373 ,            52 ,    811683 ,   811737 ,           1 ,      0
F6303#F44525  ,           313 ,    798971 ,   799287 ,           5 ,      6
F9680#F16268  ,          1700 ,    795160 ,   796862 ,          22 ,     39
F8758#F572    ,          2144 ,    801941 ,   804087 ,          28 ,     49
F3034#F52624  ,           136 ,    899633 ,   899771 ,           2 ,      2
F1857#F30052  ,           606 ,    812528 ,   813136 ,          11 ,     13
F33507#F15325 ,           572 ,    941857 ,   942432 ,           7 ,     12
F20240#F16945 ,           828 ,    843553 ,   844382 ,          17 ,     18
F53161#F15090 ,           502 ,    813403 ,   813908 ,           8 ,     10
F8588#F61051  ,           136 ,    797419 ,   797558 ,           3 ,      2
F45022#F16338 ,           263 ,    796660 ,   796926 ,           5 ,      5
F39162#F41302 ,           222 ,    886861 ,   887086 ,           4 ,      4
F63511#F59550 ,            51 ,    794962 ,   795015 ,           0 ,      0
F14254#F10681 ,          1761 ,    911833 ,   913596 ,          33 ,     40
F28888#F16610 ,           835 ,    838311 ,   839147 ,          12 ,     18
F43121#F22750 ,           267 ,    803182 ,   803451 ,           3 ,      5
F38199#F41619 ,           223 ,    795284 ,   795509 ,           3 ,      4
F63247#F50903 ,            52 ,    791426 ,   791480 ,           1 ,      0
F21209#F46555 ,           138 ,    881002 ,   881141 ,           1 ,      2
F23583#F53149 ,           460 ,    811541 ,   812004 ,           7 ,      9
F44705#F51984 ,            95 ,    895676 ,   895773 ,           0 ,      1
F29222#F14558 ,          1546 ,    863627 ,   865175 ,          18 ,     34
F12788#F28101 ,          1375 ,    807915 ,   809291 ,          20 ,     31
F52449#F29532 ,            99 ,    797433 ,   797534 ,           2 ,      1
F47886#F4469  ,           310 ,    793459 ,   793771 ,           6 ,      6
F1988#F29521  ,            52 ,    871215 ,   871270 ,           1 ,      0
F21129#F20788 ,           660 ,    806936 ,   807599 ,           9 ,     14
F55807#F25755 ,           150 ,    859278 ,   859430 ,           3 ,      2
F39874#F55856 ,           187 ,    888424 ,   888613 ,           1 ,      3
F8074#F32064  ,          1045 ,    808203 ,   809250 ,          14 ,     23
F62751#F4668  ,            50 ,    798300 ,   798353 ,           1 ,      0
F5844#F50737  ,           357 ,    794896 ,   795256 ,           7 ,      7
F39056#F43826 ,           644 ,    867043 ,   867689 ,           6 ,     14
F36761#F17892 ,           357 ,    843359 ,   843719 ,           4 ,      7
F17711#F40610 ,           143 ,    869685 ,   869830 ,           2 ,      2
F63090#F17794 ,            55 ,    955451 ,   955509 ,           0 ,      0
F33197#F46195 ,            54 ,    859434 ,   859490 ,           0 ,      0
F8106#F15973  ,          1496 ,    849350 ,   850848 ,          28 ,     32
F15329#F15411 ,           676 ,    841716 ,   842394 ,          12 ,     14
F3857#F57634  ,           143 ,    864787 ,   864934 ,           1 ,      2
F36070#F12655 ,            99 ,    883216 ,   883319 ,           1 ,      0
F53099#F34025 ,           101 ,    818675 ,   818779 ,           1 ,      1
F55394#F16465 ,           144 ,    941496 ,   941643 ,           2 ,      2
F2481#F35176  ,           267 ,    812153 ,   812422 ,           5 ,      5
F18855#F61852 ,            52 ,    808094 ,   808149 ,           1 ,      0
F25175#F13546 ,           561 ,    802000 ,   802564 ,           7 ,     12
F40489#F1550  ,           477 ,    801478 ,   801957 ,           6 ,     10
F25536#F45913 ,            51 ,    899334 ,   899387 ,           0 ,      0
F38906#F17095 ,           457 ,    824942 ,   825401 ,           9 ,      9
F8922#F13388  ,          2377 ,    935336 ,   937716 ,          35 ,     54
F905#F9435    ,          2548 ,    813427 ,   815977 ,          33 ,     58
F36407#F23519 ,           871 ,    798426 ,   799299 ,          11 ,     19
F42894#F25952 ,           306 ,    788773 ,   789080 ,           4 ,      6
F43841#F54144 ,           136 ,    791260 ,   791398 ,           1 ,      2
F40912#F25177 ,            52 ,    887924 ,   887978 ,           0 ,      0
F25551#F38836 ,           237 ,    834638 ,   834878 ,           3 ,      4
F15543#F34664 ,           671 ,    979074 ,   979747 ,          10 ,     14
F15960#F30809 ,           365 ,    841428 ,   841795 ,           4 ,      7
F9060#F12597  ,          1162 ,    798328 ,   799493 ,           8 ,     26
F24093#F39259 ,           181 ,    791650 ,   791833 ,           2 ,      3
F54552#F54889 ,            94 ,    791865 ,   791962 ,           1 ,      1
F57933#F41621 ,           136 ,    898349 ,   898486 ,           1 ,      2
F39415#F4725  ,           367 ,    832620 ,   832989 ,           4 ,      7
F17128#F62647 ,           100 ,    955400 ,   955502 ,           2 ,      1
F34405#F28573 ,           605 ,    835554 ,   836161 ,           9 ,     12
F19996#F26875 ,          1326 ,    803103 ,   804431 ,          13 ,     30
F14786#F54599 ,           266 ,    793994 ,   794261 ,           6 ,      5
F23866#F53178 ,            97 ,    790859 ,   790958 ,           2 ,      1
F16769#F19015 ,          1367 ,    884748 ,   886116 ,          20 ,     31
F24296#F35756 ,            54 ,    802295 ,   802351 ,           1 ,      0
F31916#F42130 ,           652 ,    906037 ,   906691 ,           7 ,     14
F14818#F28361 ,           448 ,    851207 ,   851657 ,           5 ,      9
F62898#F20450 ,            52 ,    803031 ,   803085 ,           1 ,      0
F19048#F52891 ,           736 ,    796221 ,   796960 ,           9 ,     16
F36592#F1205  ,           690 ,    802865 ,   803557 ,          12 ,     15
F13112#F25392 ,            51 ,    885077 ,   885130 ,           1 ,      0
F4407#F53226  ,           185 ,    808297 ,   808484 ,           3 ,      3
F37272#F36656 ,           397 ,    869362 ,   869761 ,           7 ,      8
F33365#F15858 ,            52 ,    882730 ,   882784 ,           1 ,      0
F4231#F26157  ,           437 ,    811519 ,   811957 ,           7 ,      9
F49419#F54828 ,           349 ,    804464 ,   804816 ,           5 ,      7
F23115#F36222 ,           436 ,    804524 ,   804962 ,           8 ,      9
F36514#F44322 ,           392 ,    887463 ,   887857 ,           7 ,      8
F34346#F57728 ,            97 ,    802935 ,   803034 ,           1 ,      1
F51495#F29833 ,           223 ,    830753 ,   830978 ,           2 ,      4
F38645#F47993 ,           230 ,    923689 ,   923921 ,           3 ,      4
F22925#F6644  ,          1692 ,    822147 ,   823842 ,          34 ,     38
F37962#F11338 ,           310 ,    811379 ,   811692 ,           5 ,      6
F29929#F36439 ,           180 ,    805582 ,   805765 ,           1 ,      3
F48238#F57262 ,            97 ,    808988 ,   809087 ,           2 ,      1
F5343#F35025  ,           462 ,    885544 ,   886010 ,           2 ,      5
F48497#F2528  ,           225 ,    811329 ,   811556 ,           4 ,      4
F20212#F60061 ,            52 ,    929629 ,   929682 ,           1 ,      0
F25800#F8537  ,          1631 ,    812191 ,   813825 ,          30 ,     37
F28491#F27719 ,           224 ,    799374 ,   799601 ,           2 ,      4
F28842#F3301  ,            94 ,    793140 ,   793235 ,           2 ,      1
F56641#F19659 ,            50 ,    792168 ,   792220 ,           0 ,      0
F11132#F60678 ,           179 ,    882729 ,   882910 ,           3 ,      3
F56804#F60602 ,           264 ,    804773 ,   805038 ,           1 ,      5
F56550#F58941 ,            51 ,    938870 ,   938922 ,           0 ,      0
F59204#F61075 ,            52 ,    818002 ,   818056 ,           0 ,      0
F63212#F9946  ,            53 ,    801176 ,   801232 ,           1 ,      0
F10947#F33811 ,            54 ,    798254 ,   798309 ,           1 ,      0
F44351#F18333 ,           781 ,    798753 ,   799536 ,          16 ,     17
F7912#F48495  ,           520 ,    895163 ,   895686 ,          11 ,     11
F32781#F8676  ,            53 ,    847881 ,   847936 ,           1 ,      0
F8249#F41952  ,           590 ,    940114 ,   940706 ,          11 ,     12
F16772#F48379 ,            51 ,    822970 ,   823023 ,           0 ,      0
F61765#F52497 ,            51 ,    804126 ,   804179 ,           0 ,      0
F23030#F21563 ,           696 ,    795088 ,   795785 ,          12 ,     15
F43104#F41440 ,            54 ,    793296 ,   793351 ,           0 ,      0
F56532#F56242 ,           182 ,    893273 ,   893456 ,           4 ,      3
F10511#F54068 ,            51 ,    840583 ,   840636 ,           0 ,      0
F20105#F59299 ,            56 ,    931890 ,   931949 ,           1 ,      0
F6358#F7638   ,          2321 ,    837163 ,   839486 ,          37 ,     52
F16904#F55851 ,           227 ,    805186 ,   805416 ,           2 ,      4
F61769#F48177 ,           136 ,    795836 ,   795974 ,           0 ,      2
F16097#F20642 ,           655 ,    795685 ,   796343 ,          13 ,     14
F47193#F8391  ,           178 ,    884002 ,   884182 ,           4 ,      3
F61927#F47776 ,            55 ,    800582 ,   800640 ,           1 ,      0
F44759#F44478 ,            51 ,    893112 ,   893166 ,           0 ,      0
F23486#F883   ,            51 ,    864410 ,   864464 ,           0 ,      0
F63396#F51928 ,            53 ,    810330 ,   810385 ,           0 ,      0
F24026#F61761 ,            52 ,    803463 ,   803517 ,           0 ,      0
F9732#F32458  ,            96 ,    797554 ,   797653 ,           2 ,      1
F9309#F4442   ,          1772 ,    876621 ,   878396 ,          34 ,     40
F10514#F43589 ,          1041 ,    815549 ,   816592 ,          14 ,     23
F51934#F2258  ,           269 ,    857832 ,   858103 ,           6 ,      5
F30526#F15564 ,            55 ,    907727 ,   907784 ,           0 ,      0
F42741#F38488 ,           270 ,    816076 ,   816348 ,           6 ,      5
F2108#F5409   ,          2854 ,    833947 ,   836803 ,          46 ,     65
F43429#F63240 ,            55 ,    822844 ,   822901 ,           1 ,      0
F5198#F18176  ,          1859 ,    875584 ,   877446 ,          26 ,     40
F36878#F27123 ,           339 ,    846464 ,   846805 ,           0 ,      2
F3481#F29512  ,           645 ,    822969 ,   823616 ,          10 ,     14
F29788#F16307 ,           359 ,    927652 ,   928013 ,           4 ,      7
F44094#F235   ,           314 ,    810770 ,   811086 ,           4 ,      6
F9061#F48624  ,           524 ,    801997 ,   802523 ,           8 ,     11
F57061#F18094 ,           179 ,    795244 ,   795425 ,           4 ,      3
F53654#F56811 ,           136 ,    792762 ,   792900 ,           1 ,      2
F3341#F39293  ,           860 ,    891730 ,   892593 ,          16 ,     19
F5802#F47148  ,           315 ,    806763 ,   807081 ,           5 ,      6
F46977#F6276  ,           525 ,    935091 ,   935618 ,          11 ,     11
F2554#F49091  ,           138 ,    813022 ,   813161 ,           3 ,      2
F25224#F37619 ,           610 ,    799782 ,   800395 ,           7 ,     13
F54242#F2754  ,           391 ,    795743 ,   796136 ,           6 ,      8
F47463#F12714 ,            53 ,    794499 ,   794554 ,           0 ,      0
F36453#F35258 ,           447 ,    883144 ,   883594 ,           4 ,      9
F7442#F42033  ,           442 ,    804775 ,   805219 ,          10 ,      9
F15074#F50588 ,           569 ,    937575 ,   938145 ,           7 ,     12
F54226#F28755 ,           179 ,    821143 ,   821324 ,           1 ,      3
F44966#F22415 ,           244 ,    806822 ,   807069 ,           3 ,      4
F45158#F62158 ,            97 ,    797646 ,   797745 ,           0 ,      1
F1300#F21262  ,           993 ,    795961 ,   796956 ,          19 ,     22
F57773#F40747 ,            50 ,    888678 ,   888731 ,           1 ,      0
F17376#F44889 ,           180 ,    800823 ,   801004 ,           4 ,      3
F41553#F21168 ,           504 ,    937045 ,   937552 ,          11 ,     10
F2414#F61911  ,            54 ,    832196 ,   832252 ,           1 ,      0
F52385#F9996  ,           308 ,    803022 ,   803332 ,           6 ,      6
F31901#F29803 ,            51 ,    796435 ,   796488 ,           1 ,      0
F5439#F12504  ,          1033 ,    794837 ,   795872 ,          20 ,     23
F12475#F1478  ,           392 ,    890385 ,   890779 ,           6 ,      8
F39980#F5685  ,           445 ,    812239 ,   812687 ,           8 ,      9
F17930#F35736 ,            53 ,    919643 ,   919697 ,           1 ,      0
F1352#F27023  ,          2900 ,    850676 ,   853578 ,          35 ,     65
F35975#F41438 ,            54 ,    802202 ,   802258 ,           1 ,      0
F38687#F35631 ,           136 ,    795715 ,   795853 ,           1 ,      2
F54019#F52011 ,           180 ,    790346 ,   790528 ,           2 ,      3
F18613#F38888 ,           813 ,    880139 ,   880954 ,          13 ,     18
F7089#F48119  ,           479 ,    805281 ,   805763 ,           8 ,     10
F42150#F45441 ,            94 ,    884964 ,   885062 ,           1 ,      1
F59060#F34312 ,           143 ,    892711 ,   892856 ,           2 ,      2
F43205#F58514 ,            98 ,    826055 ,   826155 ,           1 ,      1
F15205#F3403  ,          1161 ,    816491 ,   817655 ,          17 ,     26
F49341#F49372 ,            93 ,    800301 ,   800396 ,           0 ,      1
F34322#F60037 ,            51 ,    877920 ,   877973 ,           1 ,      0
F50425#F16235 ,           281 ,    835919 ,   836202 ,           6 ,      5
F59933#F27817 ,            53 ,    844976 ,   845031 ,           0 ,      0
F56337#F51692 ,            51 ,    911661 ,   911715 ,           0 ,      0
F18732#F51802 ,            53 ,    817428 ,   817484 ,           1 ,      0
F21552#F39805 ,            50 ,    803814 ,   803866 ,           0 ,      0
F32801#F34368 ,           267 ,    794998 ,   795268 ,           2 ,      5
F35393#F3851  ,           655 ,    821026 ,   821683 ,          13 ,     14
F39989#F11619 ,           400 ,    885023 ,   885428 ,           4 ,      4
F4830#F53367  ,           676 ,    822516 ,   823195 ,          10 ,     14
F37963#F51879 ,           225 ,    933074 ,   933302 ,           2 ,      4
F61244#F48951 ,           141 ,    811109 ,   811253 ,           2 ,      2
F53952#F25268 ,           271 ,    803602 ,   803875 ,           5 ,      5
F33326#F52758 ,            52 ,    789407 ,   789461 ,           1 ,      0
F4772#F55686  ,           226 ,    790962 ,   791191 ,           4 ,      4
F45477#F21362 ,           178 ,    877737 ,   877917 ,           3 ,      3
F27061#F60154 ,            50 ,    804278 ,   804330 ,           0 ,      0
F22005#F32906 ,            52 ,    935479 ,   935533 ,           1 ,      0
F7971#F46915  ,           138 ,    814152 ,   814292 ,           2 ,      2
F35974#F30282 ,            53 ,    801247 ,   801301 ,           0 ,      0
F24322#F261   ,           822 ,    795705 ,   796529 ,          15 ,     18
F33015#F60854 ,            51 ,    793484 ,   793538 ,           0 ,      0
F21353#F234   ,           701 ,    884457 ,   885161 ,          14 ,     15
F34986#F19526 ,           570 ,    806485 ,   807058 ,           5 ,     12
F1029#F34838  ,           178 ,    938579 ,   938759 ,           4 ,      3
F5447#F22394  ,           612 ,    823009 ,   823623 ,           9 ,     13
F24560#F14432 ,          1222 ,    815886 ,   817111 ,          21 ,     27
F16338#F41290 ,           683 ,    806744 ,   807430 ,           5 ,     15
F23503#F61182 ,            50 ,    802328 ,   802380 ,           1 ,      0
F24887#F29762 ,           349 ,    902523 ,   902874 ,           4 ,      7
F15635#F11069 ,          1731 ,    836805 ,   838540 ,          22 ,     38
F20835#F36660 ,          2016 ,    961959 ,   963977 ,          29 ,     44
F18384#F40563 ,           591 ,    863473 ,   864066 ,           6 ,     12
F47533#F43961 ,           146 ,    836245 ,   836393 ,           2 ,      2
F8202#F49733  ,           284 ,    828347 ,   828634 ,           4 ,      5
F22827#F19161 ,          1795 ,    827335 ,   829133 ,          26 ,     39
F15778#F51914 ,           897 ,    904306 ,   905206 ,          16 ,     19
F31309#F40943 ,           271 ,    827521 ,   827794 ,           3 ,      5
F23850#F54524 ,            98 ,    938790 ,   938890 ,           2 ,      1
F24767#F57923 ,           331 ,    887772 ,   888105 ,           6 ,      6
F38232#F61415 ,           247 ,    844395 ,   844644 ,           2 ,      4
F29321#F22020 ,          1076 ,    835244 ,   836322 ,          15 ,     23
F39551#F32845 ,            54 ,    830027 ,   830084 ,           0 ,      0
F50604#F17526 ,           337 ,    903176 ,   903515 ,           7 ,      6
F21496#F54044 ,           329 ,    839514 ,   839845 ,           6 ,      6
F55138#F55172 ,            52 ,    911649 ,   911704 ,           0 ,      0
F42490#F1710  ,           862 ,    913917 ,   914781 ,          17 ,     17
F31532#F16695 ,           144 ,    841189 ,   841335 ,           1 ,      2
F47878#F5157  ,           199 ,    832798 ,   833000 ,           4 ,      3
F44062#F23086 ,           371 ,    827130 ,   827503 ,           4 ,      7
F52529#F62176 ,            54 ,    901972 ,   902028 ,           0 ,      0
F51972#F15461 ,           224 ,    805884 ,   806111 ,           3 ,      4
F47017#F38521 ,           434 ,    834939 ,   835376 ,           5 ,      9
F21473#F54251 ,           449 ,    907675 ,   908127 ,           8 ,      9
F48549#F49174 ,            94 ,    810809 ,   810905 ,           0 ,      1
F59671#F1026  ,            57 ,    825965 ,   826025 ,           1 ,      0
F21353#F54649 ,           413 ,    821354 ,   821769 ,           3 ,      8
F17904#F33189 ,           279 ,    842472 ,   842754 ,           6 ,      5
F29684#F19547 ,            87 ,    895624 ,   895715 ,           0 ,      0
F63164#F6139  ,            55 ,    816569 ,   816626 ,           1 ,      0
F37487#F6064  ,           452 ,    937499 ,   937954 ,           9 ,      9
F10249#F48068 ,           489 ,    817535 ,   818026 ,           9 ,     10
F33036#F42326 ,           519 ,    804586 ,   805107 ,           7 ,     11
F63173#F57956 ,            52 ,    801310 ,   801364 ,           0 ,      0
F46013#F18701 ,           179 ,    803847 ,   804029 ,           4 ,      3
F14932#F35096 ,           738 ,    895775 ,   896515 ,           5 ,     16
F15325#F31246 ,           191 ,    842981 ,   843175 ,           2 ,      3
F59611#F21483 ,            53 ,    973872 ,   973927 ,           1 ,      0
F63173#F54631 ,            55 ,    847185 ,   847242 ,           0 ,      0
F38046#F80    ,           681 ,    840635 ,   841318 ,          12 ,     14
F27755#F37901 ,          1084 ,    831413 ,   832499 ,          14 ,     23
F53874#F47591 ,           362 ,    828182 ,   828547 ,           2 ,      7
F51646#F18037 ,           634 ,    892926 ,   893563 ,           9 ,     13
F6000#F25277  ,           391 ,    810050 ,   810444 ,           7 ,      8
F17735#F31149 ,            51 ,    941894 ,   941947 ,           1 ,      0
F17524#F8688  ,          1991 ,    830714 ,   832708 ,          36 ,     45
F24788#F9266  ,            95 ,    799788 ,   799885 ,           2 ,      1
F7655#F62589  ,            53 ,    804430 ,   804486 ,           1 ,      0
F41326#F47765 ,           221 ,    798304 ,   798527 ,           2 ,      4
F48469#F10490 ,           783 ,    897946 ,   898731 ,          10 ,     17
F22660#F40334 ,           498 ,    836860 ,   837360 ,           7 ,     10
F50953#F30394 ,            53 ,    963319 ,   963374 ,           0 ,      0
